"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"299","TES","GO:0050678","regulation of epithelial cell proliferation","120/4047","406/18986",0.295566502463054,1.38661369304758,4.09853391351222,4.94589317053969e-05,0.00104802515958678,0.000764037360051231,"4070/4853/3915/79577/406988/7042/3142/11221/10000/2625/8829/6387/657/79812/6934/282679/10413/1813/406911/6489/55801/3479/2321/3146/675/406948/1910/1948/8660/5587/26257/60485/652/3091/7057/2252/8854/4088/5607/1001/1012/388364/6347/6774/3690/406991/5578/6662/57521/7040/634/6868/57142/7039/6869/6772/8324/8828/100423036/130367/7857/182/55959/5155/5468/1499/2876/7474/6091/185/3592/8626/9076/1739/3516/8929/3791/255324/374/1950/2247/27152/55294/9037/1601/55109/4208/4163/2246/6678/654/5617/860/653/135228/5796/7291/1956/1021/3912/858/857/5764/8805/6469/80139/5591/6591/23213/5828/6788/9788/4609/4781/7010/170302/8573/407007/367/2719",120
"300","TES","GO:1901889","negative regulation of cell junction assembly","18/4047","34/18986",0.529411764705882,2.48366982078228,4.50671751318349,4.95676411597088e-05,0.00104802515958678,0.000764037360051231,"22943/5728/23603/7057/1636/6093/9475/3553/6714/351/7474/11170/6092/90102/5783/7097/10395/395",18
"301","TES","GO:0051963","regulation of synapse assembly","58/4047","168/18986",0.345238095238095,1.61964182757363,4.19874765452547,5.05609656103197e-05,0.00106286279203487,0.000774854376628886,"22883/653464/647135/22943/9231/627/144165/347902/8825/9201/23077/84189/5911/382/8128/10672/5802/9378/57142/55619/6616/23767/79953/5770/351/1499/7474/6092/25945/22871/2049/3556/5783/10611/7097/4131/4208/1946/26999/7162/7058/9844/8321/54674/9732/11178/2185/27067/7436/5789/158038/4915/10507/4593/57502/23096/26280/2239",58
"302","TES","GO:0008361","regulation of cell size","61/4047","179/18986",0.340782122905028,1.59873718445141,4.189036295367,5.0712215166258e-05,0.00106286279203487,0.000774854376628886,"2475/23028/23499/23566/10451/55811/10000/8829/6387/3778/5728/57698/627/282679/5962/196527/57609/23111/5587/999/57521/5802/2909/57142/27347/1385/4133/2335/1002/1826/859/9943/7474/2932/9175/6696/9037/3575/4131/1946/51334/1906/6885/5879/358/10371/57154/375611/4897/3475/91584/136319/9821/64798/10507/25/6792/7504/4478/154796/2258",61
"303","TES","GO:0051347","positive regulation of transferase activity","94/4047","304/18986",0.309210526315789,1.45062294357094,4.12239447494499,5.07720993199692e-05,0.00106286279203487,0.000774854376628886,"65018/3491/5906/1942/4921/5788/25778/7042/10006/219771/5728/143384/7189/5920/5058/8091/3479/2321/5983/8600/10464/4331/7057/2200/57214/8826/146433/3690/10040/2081/284254/6868/22924/805/55704/54465/3553/2641/55437/2043/51719/5621/9770/6714/5770/5155/152110/4057/6997/7474/6091/185/9175/8654/2247/55294/9693/7424/5618/9607/256987/57561/10111/2246/154/3937/8817/4739/1906/896/5558/6885/7164/4217/23328/23118/51429/4216/1956/2146/51422/2185/3084/8754/56892/4683/284/114/5747/3717/9966/25/10178/51438",94
"304","TES","GO:0061005","cell differentiation involved in kidney development","26/4047","58/18986",0.448275862068966,2.10303076778883,4.3788533349352,5.12946766312143e-05,0.00106905125013724,0.000779365922127648,"4853/2625/59/10413/5800/1910/4643/8826/7849/6772/182/5155/1499/25937/8842/1909/10409/4208/1906/23607/2737/9863/5420/6469/2131/9788",26
"305","TES","GO:0055001","muscle cell development","68/4047","205/18986",0.331707317073171,1.55616385518933,4.16707650918903,5.14047976181393e-05,0.00106905125013724,0.000779365922127648,"2475/23028/10269/5999/64754/10529/3688/5592/983/84665/657/8048/144165/1466/4604/3479/5587/9472/1073/652/29767/29766/7168/57538/11214/4205/6416/3880/8736/10939/80206/4089/115701/81/6382/6546/4211/27302/2274/785/10324/92737/4773/1525/1827/84700/9215/859/2876/27086/7345/5156/10611/5530/287/51778/1909/8470/79810/84466/6444/1906/9474/9734/858/7373/1756/7504",68
"306","TES","GO:0099175","regulation of postsynapse organization","53/4047","150/18986",0.353333333333333,1.65761963594432,4.20859563408661,5.18088683324137e-05,0.00107393350272059,0.000782925210128289,"1942/26052/58504/4076/22941/2904/144165/8499/9201/26037/7337/102/58489/26115/10672/1000/5802/57142/85461/10152/8828/2043/55619/25791/5621/79953/23613/5770/351/7074/7474/25978/25945/170506/22871/3556/10611/4131/26999/4739/84062/2534/9844/4897/9732/8976/11178/2185/27067/50807/5789/6792/5063",53
"307","TES","GO:0042063","gliogenesis","107/4047","355/18986",0.301408450704225,1.41402047073645,4.09853877080636,5.21333667166442e-05,0.00107713988626604,0.000785262746395398,"2475/9682/1600/4774/4919/1435/10100/26227/653464/23418/7042/11221/5209/7431/56288/118738/983/22891/5728/22800/55553/5795/55107/406911/3845/7846/5787/10810/7223/5583/23224/64398/23405/146433/23512/6347/6774/6426/6662/1000/7040/6654/57142/51542/3553/7852/9839/79809/253782/4036/4664/2043/5270/92737/9334/351/7074/4771/9215/8320/4336/1499/2596/5028/5584/2119/8929/170825/374/2247/7097/7424/3074/1462/1404/2908/79628/1812/3400/6659/5454/3066/3908/57211/7957/9444/3569/2737/1956/1021/3912/5803/5764/2146/6009/6469/2185/4067/5324/4147/10397/4781/4915/25/2824/4693/407007",107
"308","TES","GO:0010639","negative regulation of organelle organization","111/4047","371/18986",0.299191374663073,1.40361933267929,4.08637796613735,5.36551966200017e-05,0.00110306285428816,0.00080416125839307,"2475/65018/115209/4070/163782/57489/1901/50848/83540/1063/6840/79991/120/23075/10413/472/5962/9183/9638/2059/93661/56890/89795/84101/3479/81624/9882/652/146057/29767/29766/84952/50810/2072/64282/1003/7014/9100/23293/146691/57551/85464/10040/56155/4591/406991/10403/10449/4089/24139/375189/9637/130271/6711/1496/23332/57405/23671/4133/8195/598/6714/1859/3985/859/5468/8850/406929/4134/2876/6314/90102/5217/100505385/5290/4976/5062/118/9353/57482/10923/5295/4131/324/167227/10111/54908/51256/55604/2729/5071/4233/136319/10395/10565/11075/4683/5885/27085/51571/23189/1761/22954/4281/395/7114/10075/54521/90167/2258/4534",111
"309","TES","GO:0001649","osteoblast differentiation","83/4047","262/18986",0.316793893129771,1.48619937112968,4.1245527426331,5.37358382429514e-05,0.00110306285428816,0.00080416125839307,"3491/4921/51430/406988/657/5728/22800/847/10413/406911/5744/25840/5787/3479/5587/652/4091/4088/22801/865/51741/1213/406991/8313/5608/6662/4089/2355/51232/2274/92/90/23314/3485/9770/182/6238/1591/5468/1499/406929/8994/4057/5745/2932/23317/25937/8626/374/6696/658/5530/255743/2247/4086/7424/202151/1462/4208/3295/2201/654/3400/222663/860/55603/25842/2697/7291/3569/2737/3486/8321/1021/55973/27044/6469/6591/340419/8840/5747/10507/3371",83
"310","TES","GO:0048661","positive regulation of smooth muscle cell proliferation","39/4047","101/18986",0.386138613861386,1.81152155245176,4.25611535175997,5.48090500661207e-05,0.00112146388570775,0.000817576084687499,"5724/3725/1901/4921/5743/657/7702/80310/3606/3479/652/4331/7057/3480/4313/1012/3690/406991/2081/7040/10203/6772/6714/9510/5155/27086/5290/2247/5295/1839/1906/6885/2697/4217/3569/1956/8840/3717/407007",39
"311","TES","GO:0016266","O-glycan processing","20/4047","40/18986",0.5,2.34568816407215,4.43431765760752,5.59405597267358e-05,0.00113307493123672,0.000826040836217783,"6487/2590/6484/283464/9245/2589/10678/11227/23509/9334/117248/727936/84002/6480/152002/51809/55568/63917/6482/2650",20
"312","TES","GO:0002573","myeloid leukocyte differentiation","79/4047","247/18986",0.319838056680162,1.50048068794899,4.12072596644985,5.59785839763496e-05,0.00113307493123672,0.000826040836217783,"2475/1435/10100/4853/50604/55509/2625/7189/8772/9846/406911/84959/4254/8600/81624/652/2200/302/3658/79705/146433/5578/57521/5771/7040/634/147710/2355/130733/51542/3694/6670/841/1385/3635/9770/6714/351/861/9215/4627/5468/7048/1499/4057/4286/27086/3516/5530/55294/7097/5295/9607/2150/8546/814/1437/80762/2908/8737/4739/135228/28962/84456/10370/9444/3696/3624/1021/10234/4067/7071/10221/4609/8840/8544/4693/2719/139716",79
"313","TES","GO:0035296","regulation of tube diameter","54/4047","154/18986",0.350649350649351,1.64502806311554,4.18313506003935,5.60910497254188e-05,0.00113307493123672,0.000826040836217783,"2702/5743/3688/5592/3778/59/3363/120/153/4544/143872/490/3356/1910/4313/136/406991/1636/6093/9475/6546/6869/146/8195/3269/8850/3680/2876/7873/185/5028/10242/257313/952/6649/1909/2982/3672/2149/2150/154/147/1812/1906/2729/9474/6648/1956/9732/857/6916/80005/2131/25",54
"314","TES","GO:0097746","blood vessel diameter maintenance","54/4047","154/18986",0.350649350649351,1.64502806311554,4.18313506003935,5.60910497254188e-05,0.00113307493123672,0.000826040836217783,"2702/5743/3688/5592/3778/59/3363/120/153/4544/143872/490/3356/1910/4313/136/406991/1636/6093/9475/6546/6869/146/8195/3269/8850/3680/2876/7873/185/5028/10242/257313/952/6649/1909/2982/3672/2149/2150/154/147/1812/1906/2729/9474/6648/1956/9732/857/6916/80005/2131/25",54
"315","TES","GO:0046651","lymphocyte proliferation","92/4047","297/18986",0.30976430976431,1.45322095013224,4.09738061905478,5.63588070123938e-05,0.00113327771842763,0.000826188673307926,"1503/7412/10451/26191/79679/6375/8995/7292/5788/57829/9231/3988/4004/7189/931/8772/472/3606/56253/160365/5074/4254/3479/6541/3146/8660/652/3958/384/406991/970/7040/2355/6654/6869/8440/3552/3553/57181/940/1493/3485/3635/5621/4773/23228/7048/1499/64332/868/11148/4690/53833/3592/604/1739/683/952/5530/8654/3558/59067/23240/57630/5618/3575/4064/4208/3659/3578/80762/1794/9750/896/2534/2697/383/196/3569/7784/6469/4067/8767/81704/3717/80380/3456/6461/301/944/25/4478",92
"316","TES","GO:0032878","regulation of establishment or maintenance of cell polarity","15/4047","26/18986",0.576923076923077,2.7065632662371,4.53211623844821,5.67569467957509e-05,0.00113327771842763,0.000826188673307926,"27/2625/57698/5908/1003/6093/9475/51057/9750/10565/51571/81704/23189/7010/25",15
"317","TES","GO:0061028","establishment of endothelial barrier","23/4047","49/18986",0.469387755102041,2.20207460300651,4.38515563196172,5.68157519249543e-05,0.00113327771842763,0.000826188673307926,"5906/50848/7414/5962/5908/1910/1003/6093/5802/9475/3553/23236/9076/118/10855/1909/9693/5144/2150/4301/1903/2889/4478",23
"318","TES","GO:1905314","semi-lunar valve development","23/4047","49/18986",0.469387755102041,2.20207460300651,4.38515563196172,5.68157519249543e-05,0.00113327771842763,0.000826188673307926,"4853/2702/1942/7042/2625/652/4091/1009/8313/6662/6093/4087/7040/9475/182/11096/7048/6092/6091/9353/3516/7291/6591",23
"319","TES","GO:0045445","myoblast differentiation","43/4047","115/18986",0.373913043478261,1.75416680095831,4.22211455678776,5.73252406277759e-05,0.00113894338440111,0.000830319089866839,"8289/607/3688/6934/8048/3606/144165/3479/652/8110/9325/29117/463/6662/7040/6382/2034/150572/10324/2660/389072/23236/182/2876/55193/91653/4154/86/3516/202151/4208/84466/221662/6659/9750/4217/57492/3486/3475/6469/3084/6595/55796",43
"320","TES","GO:0008038","neuron recognition","22/4047","46/18986",0.478260869565217,2.24370172215597,4.39558116231806,5.74589126609422e-05,0.00113894338440111,0.000830319089866839,"8829/84665/50863/2909/57142/7852/2043/351/1826/27255/6092/6091/2042/2596/2049/23022/9037/133418/1268/4897/26047/2131",22
"321","TES","GO:0030323","respiratory tube development","67/4047","202/18986",0.331683168316832,1.55605056428549,4.13530046313217,5.82694107588177e-05,0.00115141081758,0.000839408170072098,"7482/10905/3158/9231/657/3988/10413/7289/3845/10253/26257/60485/652/2200/2252/8854/302/1636/6662/2627/4087/147372/7040/2355/2034/9394/3694/6670/1385/26154/2033/28512/7068/7048/1499/7474/3516/5156/3791/84525/2247/10252/23657/55294/8546/4124/2246/8817/25803/1490/51696/10551/2737/1956/28996/6469/1392/79977/23414/340419/2131/4781/5125/3371/5251/2719/7547",67
"322","TES","GO:0001933","negative regulation of protein phosphorylation","76/4047","236/18986",0.322033898305085,1.5107822073685,4.10962566900737,5.95701247941781e-05,0.00117345745829029,0.000855480739525416,"1647/26191/116496/5788/11221/56288/22943/5728/3087/22876/10114/79899/5795/4040/5800/23603/26524/406948/10464/10253/5611/5583/51527/161742/5771/4092/7040/634/23624/28951/6546/9655/805/200734/8440/3553/54431/55022/26146/5621/9770/3642/11142/5770/64092/9467/8850/406929/4690/25937/5062/9353/407000/7345/5783/5144/324/401265/5570/5167/154043/5071/11116/3486/857/51422/5591/4067/5569/64798/10221/6456/2776/10507/25/1756",76
"323","TES","GO:0001666","response to hypoxia","97/4047","317/18986",0.305993690851735,1.43553155782334,4.07005118761008,6.0789580532264e-05,0.00119377185546796,0.000870290458785191,"2023/2475/65018/6513/205/23576/25950/7412/4921/5743/3776/7042/824/56776/6387/84890/5328/3778/9124/847/472/1410/1813/867/3709/317/112399/3091/7057/4088/4313/4843/9520/406991/83990/1636/57521/2627/10449/4089/5366/7040/64344/6868/9475/2355/5581/2034/57142/3552/7852/4929/1803/4780/2660/2043/6714/5770/5105/4151/2033/3708/859/5468/8994/5291/5352/132864/952/6649/84709/1909/7097/7424/8614/1906/6659/6885/2309/10370/6648/7291/358/3624/857/28996/4017/6781/665/2185/5885/4609/10397/7010/5165/4693/139341",97
"324","TES","GO:0061326","renal tubule development","40/4047","105/18986",0.380952380952381,1.78719098215021,4.20991573358167,6.32225801609542e-05,0.00123771859864485,0.000902328767534347,"4070/7482/4853/5087/55083/2625/282679/10413/144165/8549/652/342184/79191/9955/6928/6662/80000/4089/7040/7849/6772/182/1499/25937/1739/8842/5311/255743/2247/170690/4208/26249/2246/7021/358/2737/6469/9788/4609/2719",40
"325","TES","GO:0120161","regulation of cold-induced thermogenesis","53/4047","151/18986",0.350993377483444,1.64664202246125,4.15222352609441,6.34698230704324e-05,0.00123873565457155,0.000903070227525212,"23028/4898/115209/5565/2104/6319/83401/153/406/6588/3606/79602/1734/1778/7090/3480/58488/5608/9658/6868/23175/2034/94097/7840/7852/5746/79054/11096/23228/9807/10891/3516/8929/79071/56034/4883/5618/57561/4012/324/154/3910/2697/9444/2887/948/857/6009/64641/2171/1666/3717/216",53
"326","TES","GO:0030166","proteoglycan biosynthetic process","28/4047","65/18986",0.430769230769231,2.0209005721237,4.29120460244417,6.44605690702987e-05,0.00125421285157333,0.000914353503150862,"2135/9917/9469/6934/51363/3479/50515/113189/22856/2300/9955/92126/9394/1499/9957/7358/658/337876/3340/222537/29940/10090/55501/55790/2131/11046/56548/90161",28
"327","TES","GO:0035150","regulation of tube size","54/4047","155/18986",0.348387096774194,1.63441497883737,4.12775322161268,6.84368707681698e-05,0.00132750786324924,0.000967787456251634,"2702/5743/3688/5592/3778/59/3363/120/153/4544/143872/490/3356/1910/4313/136/406991/1636/6093/9475/6546/6869/146/8195/3269/8850/3680/2876/7873/185/5028/10242/257313/952/6649/1909/2982/3672/2149/2150/154/147/1812/1906/2729/9474/6648/1956/9732/857/6916/80005/2131/25",54
"328","TES","GO:0030307","positive regulation of cell growth","57/4047","166/18986",0.343373493975904,1.61089428135076,4.11454137109803,6.93211326894207e-05,0.00134004694579878,0.000976928770695262,"2475/23499/84879/23566/55811/7042/8829/6387/9211/57698/55031/7003/627/10413/6857/3479/9472/102/5607/51760/57521/6860/4092/23327/6868/50618/7852/2335/9962/1002/29104/1826/51193/9175/952/3558/9037/4131/1946/3578/1839/1906/22999/5071/11116/1956/57154/136319/2185/3084/6386/10507/22954/79109/6792/6197/2182",57
"329","TES","GO:0050863","regulation of T cell activation","116/4047","393/18986",0.295165394402036,1.38473194418509,4.01135341855566,6.97096990578407e-05,0.00134004694579878,0.000976928770695262,"2475/257101/8289/7412/26191/914/79679/387597/6375/8995/7292/27/5788/3142/11221/3707/57829/2625/9231/4004/7189/8772/3606/7704/56253/160365/22914/5074/4254/3479/6541/3146/8600/1948/652/3958/384/29117/865/6347/406991/5771/4092/970/7040/6654/9655/8440/3552/3553/92196/1803/940/1493/29851/3485/5621/6714/5105/861/2033/7048/1499/55193/64332/868/11148/4690/53833/3592/5290/86/604/4976/1739/399/5530/8654/3558/59067/23240/57630/29102/3575/8546/814/3659/80762/81545/9308/6659/9750/639/2309/2534/383/57492/3569/2737/7784/857/673/6469/4067/55824/8767/51571/81704/6595/3717/80380/3456/6461/301/944/25",116
"330","TES","GO:0006816","calcium ion transport","129/4047","445/18986",0.289887640449438,1.3599720142261,3.99938585254974,6.97170884618631e-05,0.00134004694579878,0.000976928770695262,"2035/10269/57685/5142/845/9722/5999/6375/356/777/5743/5788/6387/64072/90550/818/51196/931/79026/7225/6588/1813/84959/2904/3709/196527/490/53373/7223/3356/1910/5587/9472/81542/3958/123041/4308/6263/283652/9187/57214/2903/114780/5957/6347/3690/81671/406991/1636/8787/27092/10939/406922/773/7040/6546/5581/805/3973/1261/7852/785/2641/130507/91404/3685/10203/79568/79054/2280/117532/5621/23236/5332/57158/5155/3708/859/151651/6769/1499/1234/55799/4638/27032/23007/3064/57620/55584/5311/5530/1950/287/817/2247/1909/2823/5144/2149/347732/1729/8614/1812/1906/63933/9474/2534/7957/4988/387129/2631/6717/857/5533/6781/2185/51669/137994/4067/55636/1392/56704/2669/80036/117531/25/1756/8573/1260",129
"331","TES","GO:0086001","cardiac muscle cell action potential","34/4047","85/18986",0.4,1.87655053125772,4.21555896539073,7.05399093231013e-05,0.00134201510463519,0.000978363609227308,"3752/476/2702/9722/288/29119/3784/10008/5318/6334/10052/3759/406922/23327/6546/6335/6508/23704/1525/9992/859/23171/7871/2257/1739/287/817/153396/2697/10142/857/3757/1756/2258",34
"332","TES","GO:0086003","cardiac muscle cell contraction","34/4047","85/18986",0.4,1.87655053125772,4.21555896539073,7.05399093231013e-05,0.00134201510463519,0.000978363609227308,"5142/3752/476/2702/9722/55811/29119/3784/10008/5318/6334/10052/3759/406922/23327/6335/23704/9992/859/23171/5290/2257/1739/287/817/5144/6444/2697/6717/10142/857/3757/6781/2258",34
"333","TES","GO:0021987","cerebral cortex development","47/4047","130/18986",0.361538461538462,1.69611298017525,4.14512625074228,7.06103054723489e-05,0.00134201510463519,0.000978363609227308,"23028/6513/1600/653464/259266/10579/85458/50937/54407/7846/3091/23224/64398/1000/5802/8648/57142/285025/23236/8195/22903/8320/1499/6091/2932/6434/9353/79633/84709/153241/2890/114327/5454/4852/2737/1956/3912/26047/79648/4747/84750/6867/83696/4915/9355/170302/2258",47
